tokenId;minRarity;averageRarity;sumRarity;countsBelow10;countsBelow20;countsBelow50;spots;countsOld;countsMystic;countsNew;ranking
7407;28;82,33333333;494;0;0;1;6;0;0;1;8354
7661;28;82,5;330;0;0;1;4;0;0;1;8355
9174;28;82,5;330;0;0;1;4;0;0;1;8356
903;28;83,16666667;499;0;0;1;6;0;0;1;8357
6190;28;83,55555556;752;0;0;2;9;0;0;2;8358
7973;28;83,57142857;585;0;0;1;7;0;0;1;8359
5370;28;83,875;671;0;0;1;8;0;0;1;8360
8003;28;84;504;0;0;1;6;0;0;1;8361
1761;28;84,16666667;505;0;0;1;6;0;0;1;8362
2188;28;84,4;422;0;0;1;5;0;0;1;8363
665;28;84,6;846;0;0;1;10;0;0;1;8364
2047;28;84,75;339;0;0;1;4;0;0;1;8365
7608;28;84,8;424;0;0;1;5;0;0;1;8366
9020;28;84,83333333;509;0;0;1;6;0;0;1;8367
7427;28;84,875;679;0;0;1;8;0;0;1;8368
3852;28;85,14285714;596;0;0;1;7;0;0;1;8369
1382;28;85,25;341;0;0;1;4;0;0;1;8370
4848;28;85,63636364;942;0;0;2;11;0;0;2;8371
8666;28;85,72727273;943;0;0;2;11;0;0;2;8372
7180;28;85,75;343;0;0;1;4;0;0;1;8373
2113;28;86;430;0;0;1;5;0;0;1;8374
5251;28;86,125;689;0;0;1;8;0;0;1;8375
2600;28;86,42857143;605;0;0;1;7;0;0;1;8376
8672;28;86,44444444;778;0;0;1;9;0;0;1;8377
3325;28;86,57142857;606;0;0;1;7;0;0;1;8378
6689;28;86,66666667;520;0;0;1;6;0;0;1;8379
8597;28;86,8;434;0;0;1;5;0;0;1;8380
7366;28;86,875;695;0;0;1;8;0;0;1;8381
5576;28;87;435;0;0;1;5;0;0;1;8382
7315;28;87;783;0;0;1;9;0;0;1;8383
7164;28;87,14285714;610;0;0;1;7;0;0;1;8384
6425;28;87,4;437;0;0;1;5;0;0;1;8385
222;28;87,5;875;0;0;1;10;0;0;1;8386
4762;28;87,5;700;0;0;1;8;0;0;1;8387
6418;28;87,71428571;614;0;0;1;7;0;0;1;8388
6522;28;87,75;702;0;0;1;8;0;0;1;8389
9268;28;87,75;702;0;0;1;8;0;0;1;8390
3064;28;87,8;439;0;0;1;5;0;0;1;8391
6416;28;88,11111111;793;0;0;2;9;1;0;1;8392
2596;28;88,16666667;529;0;0;1;6;0;0;1;8393
4441;28;88,16666667;529;0;0;1;6;0;0;1;8394
5188;28;88,33333333;530;0;0;1;6;0;0;1;8395
9626;28;88,75;355;0;0;1;4;0;0;1;8396
8273;28;89;712;0;0;1;8;0;0;1;8397
7506;28;89,125;713;0;0;1;8;0;0;1;8398
8485;28;89,28571429;625;0;0;1;7;0;0;1;8399
3009;28;89,33333333;804;0;0;1;9;0;0;1;8400
6654;28;89,42857143;626;0;0;1;7;0;0;1;8401
8304;28;89,44444444;805;0;0;1;9;0;0;1;8402
2118;28;89,625;717;0;0;1;8;0;0;1;8403
62;28;89,85714286;629;0;0;1;7;0;0;1;8404
682;28;89,88888889;809;0;0;1;9;0;0;1;8405
6138;28;90,16666667;541;0;0;1;6;0;0;1;8406
9680;28;90,44444444;814;0;0;1;9;0;0;1;8407
980;28;90,625;725;0;0;1;8;0;0;1;8408
2615;28;90,77777778;817;0;0;1;9;0;0;1;8409
7010;28;90,8;908;0;0;1;10;0;0;1;8410
2043;28;90,85714286;636;0;0;1;7;0;0;1;8411
2183;28;91;637;0;0;1;7;0;0;1;8412
6074;28;91;546;0;0;1;6;0;0;1;8413
1775;28;91,11111111;820;0;0;1;9;0;0;1;8414
8998;28;91,25;365;0;0;1;4;0;0;1;8415
7305;28;91,33333333;822;0;0;1;9;0;0;1;8416
9039;28;91,33333333;822;0;0;1;9;0;0;1;8417
7546;28;91,36363636;1005;0;0;1;11;0;0;1;8418
7662;28;91,36363636;1005;0;0;1;11;0;0;1;8419
483;28;91,625;733;0;0;1;8;0;0;1;8420
7466;28;91,63636364;1008;0;0;1;11;0;0;1;8421
5575;28;91,88888889;827;0;0;1;9;0;0;1;8422
1419;28;92,18181818;1014;0;0;1;11;0;0;1;8423
7330;28;92,18181818;1014;0;0;1;11;0;0;1;8424
6960;28;92,6;926;0;0;1;10;0;0;1;8425
1646;28;93,125;745;0;0;1;8;0;0;1;8426
8835;28;93,77777778;844;0;0;1;9;0;0;1;8427
2455;28;95,09090909;1046;0;0;1;11;0;0;1;8428
9100;28;95,1;951;0;0;1;10;0;0;1;8429
9627;28;95,6;956;0;0;1;10;0;0;1;8430
856;28;95,7;957;0;0;1;10;0;0;1;8431
5607;28;95,875;767;0;0;1;8;0;0;1;8432
9491;28;97;970;0;0;1;10;0;0;1;8433
9482;28;97,625;781;0;0;1;8;0;0;1;8434
8833;28;97,9;979;0;0;1;10;0;0;1;8435
5360;28;98,4;984;0;0;1;10;0;0;1;8436
9588;29;58,25;233;0;0;2;4;0;0;2;8437
6717;29;62,25;249;0;0;2;4;0;0;2;8438
4228;29;63,4;317;0;0;3;5;0;0;3;8439
8352;29;70,4;352;0;0;2;5;0;0;2;8440
5459;29;70,75;283;0;0;2;4;0;0;2;8441
8974;29;71,33333333;642;0;0;3;9;0;0;3;8442
1431;29;71,8;359;0;0;1;5;0;0;1;8443
3458;29;74,25;297;0;0;1;4;0;0;1;8444
7089;29;74,25;297;0;0;1;4;0;0;1;8445
1839;29;74,75;299;0;0;1;4;0;0;1;8446
8370;29;75;300;0;0;1;4;0;0;1;8447
4125;29;76,25;305;0;0;1;4;0;0;1;8448
18;29;76,8;384;0;0;1;5;1;0;0;8449
2971;29;78,11111111;703;0;0;2;9;0;0;2;8450
8380;29;78,5;471;0;0;2;6;1;0;1;8451
5364;29;78,75;315;0;0;1;4;0;0;1;8452
2628;29;79,4;397;0;0;1;5;0;0;1;8453
9505;29;79,5;636;0;0;2;8;0;0;2;8454
8355;29;79,66666667;478;0;0;1;6;0;0;1;8455
7968;29;80;400;0;0;1;5;0;0;1;8456
8378;29;80;320;0;0;1;4;1;0;0;8457
9619;29;80;320;0;0;1;4;0;0;1;8458
2349;29;80,2;401;0;0;1;5;0;0;1;8459
6305;29;80,5;322;0;0;1;4;0;0;1;8460
5349;29;80,8;404;0;0;1;5;0;0;1;8461
7782;29;80,83333333;485;0;0;1;6;0;0;1;8462
2904;29;80,9;809;0;0;2;10;0;0;2;8463
5314;29;81,25;650;0;0;1;8;0;0;1;8464
7285;29;81,25;325;0;0;1;4;0;0;1;8465
4779;29;81,71428571;572;0;0;1;7;0;0;1;8466
6117;29;81,8;409;0;0;1;5;0;0;1;8467
294;29;82;410;0;0;1;5;0;0;1;8468
3545;29;82;410;0;0;1;5;0;0;1;8469
3777;29;82;328;0;0;1;4;1;0;0;8470
4166;29;82;492;0;0;1;6;0;0;1;8471
4981;29;82;328;0;0;1;4;0;0;1;8472
3023;29;82,25;329;0;0;1;4;0;0;1;8473
300;29;82,4;824;0;0;1;10;0;0;1;8474
5953;29;82,5;330;0;0;1;4;0;0;1;8475
7558;29;82,66666667;744;0;0;2;9;1;0;1;8476
5640;29;82,8;414;0;0;1;5;0;0;1;8477
3113;29;82,83333333;497;0;0;1;6;0;0;1;8478
9047;29;83;332;0;0;1;4;0;0;1;8479
867;29;83,2;416;0;0;1;5;0;0;1;8480
6778;29;83,25;333;0;0;1;4;0;0;1;8481
299;29;83,5;334;0;0;1;4;1;0;0;8482
8770;29;83,625;669;0;0;1;8;0;0;1;8483
2086;29;83,66666667;502;0;0;1;6;0;0;1;8484
5597;29;84,1;841;0;0;2;10;0;0;2;8485
3396;29;84,2;421;0;0;1;5;0;0;1;8486
9747;29;84,42857143;591;0;0;1;7;0;0;1;8487
6050;29;84,71428571;593;0;0;1;7;0;0;1;8488
6468;29;84,75;339;0;0;1;4;0;0;1;8489
7551;29;84,8;424;0;0;1;5;1;0;0;8490
4222;29;85;425;0;0;1;5;0;0;1;8491
8795;29;85,44444444;769;0;0;2;9;0;0;2;8492
8295;29;85,45454545;940;0;0;2;11;0;0;2;8493
7259;29;85,5;342;0;0;1;4;0;0;1;8494
4823;29;85,8;429;0;0;1;5;0;0;1;8495
8564;29;85,8;429;0;0;1;5;0;0;1;8496
9041;29;85,88888889;773;0;0;2;9;0;0;2;8497
54;29;86,28571429;604;0;0;1;7;0;0;1;8498
119;29;86,57142857;606;0;0;1;7;0;0;1;8499
6372;29;86,66666667;520;0;0;1;6;0;0;1;8500
905;29;87,33333333;524;0;0;1;6;0;0;1;8501
2552;29;87,4;437;0;0;1;5;0;0;1;8502
2330;29;87,55555556;788;0;0;1;9;0;0;1;8503
8604;29;87,57142857;613;0;0;1;7;0;0;1;8504
632;29;87,63636364;964;0;0;1;11;0;0;1;8505
9667;29;87,7;877;0;0;1;10;1;0;0;8506
3803;29;88;704;0;0;1;8;0;0;1;8507
5793;29;88;616;0;0;1;7;0;0;1;8508
4593;29;88,28571429;618;0;0;1;7;0;0;1;8509
2005;29;88,4;884;0;0;1;10;0;0;1;8510
9005;29;88,625;709;0;0;1;8;1;0;0;8511
7600;29;88,71428571;621;0;0;1;7;0;0;1;8512
6739;29;89;712;0;0;1;8;0;0;1;8513
2466;29;89,28571429;625;0;0;1;7;0;0;1;8514
2;29;89,7;897;0;0;1;10;0;0;1;8515
5660;29;89,77777778;808;0;0;1;9;0;0;1;8516
4223;29;89,8;898;0;0;1;10;0;0;1;8517
2422;29;89,83333333;539;0;0;1;6;0;0;1;8518
1325;29;90;990;0;0;1;11;0;0;1;8519
4176;29;90,22222222;812;0;0;1;9;0;0;1;8520
5095;29;90,5;724;0;0;1;8;0;0;1;8521
4363;29;90,71428571;635;0;0;1;7;0;0;1;8522
100;29;91;637;0;0;1;7;0;0;1;8523
1816;29;91;637;0;0;1;7;0;0;1;8524
9496;29;91;819;0;0;1;9;0;0;1;8525
5539;29;91,09090909;1002;0;0;1;11;0;0;1;8526
5801;29;91,18181818;1003;0;0;1;11;0;0;1;8527
5495;29;91,625;733;0;0;1;8;1;0;0;8528
5988;29;91,71428571;642;0;0;1;7;0;0;1;8529
7063;29;91,90909091;1011;0;0;1;11;0;0;1;8530
7464;29;92,28571429;646;0;0;1;7;1;0;0;8531
8074;29;92,375;739;0;0;1;8;0;0;1;8532
5217;29;93;837;0;0;1;9;0;0;1;8533
7489;29;93,66666667;562;0;0;1;6;0;0;1;8534
4878;29;96,5;965;0;0;1;10;0;0;1;8535
396;30;70,33333333;422;0;0;2;6;0;0;2;8536
5473;30;71,2;356;0;0;1;5;0;0;1;8537
3036;30;73,16666667;439;0;0;2;6;0;0;2;8538
1232;30;74,28571429;520;0;0;2;7;0;0;2;8539
6037;30;78,75;315;0;0;1;4;0;0;1;8540
1822;30;78,83333333;473;0;0;2;6;0;0;2;8541
694;30;79,16666667;475;0;0;1;6;0;0;1;8542
1194;30;79,22222222;713;0;0;2;9;0;0;2;8543
610;30;80,2;401;0;0;1;5;0;0;1;8544
3466;30;80,25;321;0;0;1;4;0;0;1;8545
775;30;81,6;408;0;0;1;5;0;0;1;8546
4146;30;82;328;0;0;1;4;0;0;1;8547
7592;30;82,75;331;0;0;1;4;0;0;1;8548
8386;30;83;498;0;0;1;6;0;0;1;8549
3147;30;83,16666667;499;0;0;1;6;0;0;1;8550
7815;30;83,45454545;918;0;0;2;11;0;0;2;8551
6296;30;83,6;418;0;0;1;5;0;0;1;8552
7272;30;83,9;839;0;0;2;10;0;0;2;8553
2536;30;84,09090909;925;0;0;2;11;0;0;2;8554
2557;30;85,33333333;512;0;0;1;6;0;0;1;8555
4449;30;85,83333333;515;0;0;1;6;0;0;1;8556
9435;30;86,22222222;776;0;0;1;9;0;0;1;8557
1321;30;86,3;863;0;0;2;10;0;0;2;8558
1976;30;87;696;0;0;1;8;0;0;1;8559
8754;30;87,33333333;524;0;0;1;6;0;0;1;8560
1414;30;87,375;699;0;0;1;8;0;0;1;8561
2720;30;87,5;350;0;0;1;4;0;0;1;8562
1607;30;89,09090909;980;0;0;1;11;0;0;1;8563
2626;30;89,2;892;0;0;1;10;0;0;1;8564
679;30;89,8;449;0;0;1;5;0;0;1;8565
9287;30;90,5;724;0;0;1;8;0;0;1;8566
5885;30;91,66666667;550;0;0;1;6;0;0;1;8567
1876;30;91,85714286;643;0;0;1;7;0;0;1;8568
5461;30;92,5;925;0;0;1;10;0;0;1;8569
6919;30;92,625;741;0;0;1;8;0;0;1;8570
1561;31;69;276;0;0;2;4;0;0;2;8571
4199;31;70,75;283;0;0;1;4;0;0;1;8572
2877;31;72,4;362;0;0;2;5;0;0;2;8573
2786;31;77,66666667;466;0;0;2;6;0;0;2;8574
8130;31;78,75;315;0;0;1;4;0;0;1;8575
2307;31;79,25;317;0;0;1;4;0;0;1;8576
9720;31;79,25;317;0;0;1;4;0;0;1;8577
494;31;80,125;641;0;0;2;8;0;0;2;8578
4344;31;81,33333333;488;0;0;1;6;0;0;1;8579
6424;31;82,16666667;493;0;0;1;6;0;0;1;8580
2267;31;82,5;330;0;0;1;4;0;0;1;8581
8223;31;83,25;333;0;0;1;4;0;0;1;8582
3704;31;84;672;0;0;1;8;0;0;1;8583
6576;31;84;840;0;0;2;10;0;0;2;8584
8179;31;85;425;0;0;1;5;0;0;1;8585
8958;31;85,25;341;0;0;1;4;0;0;1;8586
8966;31;86;516;0;0;1;6;0;0;1;8587
8979;31;86;430;0;0;1;5;0;0;1;8588
4851;31;86,33333333;518;0;0;1;6;0;0;1;8589
7981;31;86,42857143;605;0;0;1;7;0;0;1;8590
7069;31;86,85714286;608;0;0;1;7;0;0;1;8591
3028;31;87,4;437;0;0;1;5;0;0;1;8592
9414;31;87,75;351;0;0;1;4;0;0;1;8593
6862;31;88,9;889;0;0;1;10;0;0;1;8594
4469;31;89;801;0;0;1;9;0;0;1;8595
6764;31;89,36363636;983;0;0;1;11;0;0;1;8596
2095;31;89,5;716;0;0;1;8;0;0;1;8597
7034;31;89,71428571;628;0;0;1;7;0;0;1;8598
1296;31;89,77777778;808;0;0;1;9;0;0;1;8599
3772;31;89,8;449;0;0;1;5;0;0;1;8600
7751;31;90,42857143;633;0;0;1;7;0;0;1;8601
1329;31;90,66666667;544;0;0;1;6;0;0;1;8602
5317;31;91,16666667;547;0;0;1;6;0;0;1;8603
2287;31;91,3;913;0;0;1;10;0;0;1;8604
6956;31;91,6;458;0;0;1;5;0;0;1;8605
551;31;92;920;0;0;1;10;0;0;1;8606
5939;31;92;920;0;0;1;10;0;0;1;8607
7813;31;94;1034;0;0;1;11;0;0;1;8608
2659;31;94,6;946;0;0;1;10;0;0;1;8609
7216;31;94,83333333;569;0;0;1;6;0;0;1;8610
8333;31;94,88888889;854;0;0;1;9;0;0;1;8611
6374;32;72,75;291;0;0;1;4;0;0;1;8612
579;32;74;370;0;0;2;5;0;0;2;8613
72;32;76,6;383;0;0;1;5;0;0;1;8614
6916;32;77,75;311;0;0;1;4;0;0;1;8615
7030;32;78,4;392;0;0;1;5;0;0;1;8616
7935;32;79,2;396;0;0;1;5;0;0;1;8617
968;32;80,5;322;0;0;1;4;0;0;1;8618
9442;32;81;324;0;0;1;4;0;0;1;8619
9476;32;81;324;0;0;1;4;0;0;1;8620
6863;32;82,5;330;0;0;1;4;0;0;1;8621
1538;32;82,8;414;0;0;1;5;0;0;1;8622
7535;32;83,75;335;0;0;1;4;0;0;1;8623
4114;32;84;420;0;0;1;5;0;0;1;8624
6690;32;85,2;426;0;0;1;5;0;0;1;8625
4272;32;85,83333333;515;0;0;1;6;0;0;1;8626
3709;32;86;430;0;0;1;5;0;0;1;8627
5143;32;86,2;862;0;0;2;10;0;0;2;8628
3851;32;86,33333333;518;0;0;1;6;0;0;1;8629
1088;32;87;870;0;0;2;10;0;0;2;8630
6643;32;87;783;0;0;1;9;0;0;1;8631
1461;32;88,125;705;0;0;1;8;0;0;1;8632
9411;32;88,14285714;617;0;0;1;7;0;0;1;8633
3556;32;88,55555556;797;0;0;1;9;0;0;1;8634
8042;32;88,83333333;533;0;0;1;6;0;0;1;8635
443;32;89,28571429;625;0;0;1;7;0;0;1;8636
2776;32;89,5;537;0;0;1;6;0;0;1;8637
7476;32;90,4;904;0;0;1;10;0;0;1;8638
1641;32;90,57142857;634;0;0;1;7;0;0;1;8639
4457;32;90,6;906;0;0;1;10;0;0;1;8640
8150;32;93,42857143;654;0;0;1;7;0;0;1;8641
8374;32;93,63636364;1030;0;0;1;11;0;0;1;8642
5948;32;94,18181818;1036;0;0;1;11;0;0;1;8643
5883;33;73,75;295;0;0;1;4;0;0;1;8644
8024;33;76,5;306;0;0;1;4;0;0;1;8645
3157;33;78,2;391;0;0;1;5;0;0;1;8646
1052;33;78,66666667;472;0;0;2;6;0;0;2;8647
4450;33;79;316;0;0;1;4;0;0;1;8648
6;33;80;400;0;0;1;5;0;0;1;8649
2601;33;81;324;0;0;1;4;0;0;1;8650
8220;33;81,16666667;487;0;0;2;6;0;0;2;8651
8267;33;81,75;654;0;0;1;8;0;0;1;8652
7190;33;82,5;495;0;0;1;6;0;0;1;8653
225;33;84,83333333;509;0;0;1;6;0;0;1;8654
8046;33;86,5;346;0;0;1;4;0;0;1;8655
7948;33;86,6;866;0;0;1;10;0;0;1;8656
7199;33;88,27272727;971;0;0;1;11;0;0;1;8657
1821;33;90,85714286;636;0;0;1;7;0;0;1;8658
5815;33;91;910;0;0;1;10;0;0;1;8659
6684;33;91,27272727;1004;0;0;1;11;0;0;1;8660
3744;33;91,5;732;0;0;1;8;0;0;1;8661
1951;33;91,9;919;0;0;1;10;0;0;1;8662
6610;33;92,3;923;0;0;1;10;0;0;1;8663
6480;33;92,54545455;1018;0;0;1;11;0;0;1;8664
3699;33;95,55555556;860;0;0;1;9;0;0;1;8665
4849;34;82,25;329;0;0;1;4;0;0;1;8666
2888;34;82,625;661;0;0;2;8;0;0;2;8667
9469;34;83;498;0;0;1;6;0;0;1;8668
2988;34;83,25;333;0;0;1;4;0;0;1;8669
5568;34;83,83333333;503;0;0;1;6;0;0;1;8670
1885;34;87,55555556;788;0;0;1;9;0;0;1;8671
3743;34;89,33333333;536;0;0;1;6;0;0;1;8672
6754;34;90,25;722;0;0;1;8;0;0;1;8673
4425;34;90,875;727;0;0;1;8;0;0;1;8674
3473;34;91,125;729;0;0;1;8;0;0;1;8675
1204;34;91,7;917;0;0;1;10;0;0;1;8676
2354;34;93,66666667;843;0;0;1;9;0;0;1;8677
7533;34;94,25;754;0;0;1;8;0;0;1;8678
8768;35;75,75;303;0;0;1;4;0;0;1;8679
8281;35;78,25;313;0;0;1;4;0;0;1;8680
2780;35;80,75;323;0;0;1;4;0;0;1;8681
2401;35;83;332;0;0;1;4;0;0;1;8682
9339;35;83,83333333;503;0;0;1;6;0;0;1;8683
681;35;84,5;507;0;0;1;6;0;0;1;8684
422;35;85,42857143;598;0;0;1;7;0;0;1;8685
8467;35;85,5;684;0;0;1;8;0;0;1;8686
9661;35;86,6;433;0;0;1;5;0;0;1;8687
6641;35;87;348;0;0;1;4;0;0;1;8688
4132;35;87,2;872;0;0;1;10;0;0;1;8689
3898;35;87,5;350;0;0;1;4;0;0;1;8690
8447;35;87,5;525;0;0;1;6;0;0;1;8691
9102;35;88,22222222;794;0;0;1;9;0;0;1;8692
7202;35;89,71428571;628;0;0;1;7;0;0;1;8693
1091;35;89,75;359;0;0;1;4;0;0;1;8694
8848;35;90,3;903;0;0;1;10;0;0;1;8695
2772;35;92,63636364;1019;0;0;1;11;0;0;1;8696
2398;35;92,66666667;834;0;0;1;9;0;0;1;8697
8780;35;94,16666667;565;0;0;1;6;0;0;1;8698
3291;35;95,71428571;670;0;0;1;7;0;0;1;8699
9323;36;75;300;0;0;1;4;0;0;1;8700
8801;36;75,75;303;0;0;1;4;0;0;1;8701
8310;36;76;380;0;0;1;5;0;0;1;8702
3948;36;77;308;0;0;1;4;0;0;1;8703
815;36;78;390;0;0;1;5;0;0;1;8704
30;36;79,25;317;0;0;1;4;0;0;1;8705
7081;36;80,25;321;0;0;1;4;0;0;1;8706
8647;36;80,25;321;0;0;1;4;0;0;1;8707
4904;36;81,2;406;0;0;1;5;0;0;1;8708
9405;36;81,75;327;0;0;1;4;0;0;1;8709
401;36;85,66666667;514;0;0;1;6;0;0;1;8710
3227;36;86,25;345;0;0;1;4;0;0;1;8711
8303;36;86,8;434;0;0;1;5;0;0;1;8712
3195;36;88,16666667;529;0;0;1;6;0;0;1;8713
4912;36;88,27272727;971;0;0;1;11;0;0;1;8714
1271;36;88,66666667;532;0;0;1;6;0;0;1;8715
6768;36;88,75;710;0;0;1;8;0;0;1;8716
2461;36;89;712;0;0;1;8;0;0;1;8717
5592;36;91,5;366;0;0;1;4;0;0;1;8718
7439;36;91,875;735;0;0;1;8;0;0;1;8719
8047;36;92,4;924;0;0;1;10;0;0;1;8720
6781;36;93,5;935;0;0;1;10;0;0;1;8721
2345;36;93,9;939;0;0;1;10;0;0;1;8722
1057;36;97,625;781;0;0;1;8;0;0;1;8723
703;38;89,71428571;628;0;0;1;7;0;0;1;8724
8437;38;90,6;453;0;0;1;5;0;0;1;8725
4875;38;90,75;726;0;0;1;8;0;0;1;8726
3169;38;91,85714286;643;0;0;1;7;0;0;1;8727
5887;39;77,25;309;0;0;1;4;0;0;1;8728
3410;39;84,5;507;0;0;1;6;0;0;1;8729
7296;39;85,16666667;511;0;0;1;6;0;0;1;8730
4821;39;85,2;426;0;0;1;5;0;0;1;8731
4552;39;90,22222222;812;0;0;1;9;0;0;1;8732
1479;39;96,125;769;0;0;1;8;0;0;1;8733
9012;40;79,25;317;0;0;1;4;0;0;1;8734
3427;40;93,44444444;841;0;0;1;9;0;0;1;8735
4886;40;93,44444444;841;0;0;1;9;0;0;1;8736
4046;40;98,16666667;589;0;0;1;6;0;0;1;8737
8562;68;87,2;436;0;0;0;5;0;0;0;8738
80;68;92,2;461;0;0;0;5;0;0;0;8739
1897;68;92,77777778;835;0;0;0;9;0;0;0;8740
7856;68;93,22222222;839;0;0;0;9;0;0;0;8741
1361;68;94,14285714;659;0;0;0;7;0;0;0;8742
2380;68;94,5;378;0;0;0;4;0;0;0;8743
2099;68;94,71428571;663;0;0;0;7;0;0;0;8744
7178;68;94,83333333;569;0;0;0;6;0;0;0;8745
3584;68;98,25;786;0;0;0;8;0;0;0;8746
260;69;89,33333333;536;0;0;0;6;0;0;0;8747
1694;69;92,44444444;832;0;0;0;9;0;0;0;8748
1209;69;92,625;741;0;0;0;8;0;0;0;8749
3373;69;93,66666667;843;0;0;0;9;0;0;0;8750
6920;69;93,7;937;0;0;0;10;0;0;0;8751
1039;69;95;380;0;0;0;4;0;0;0;8752
699;69;95,3;953;0;0;0;10;0;0;0;8753
5788;69;99,09090909;1090;0;0;0;11;0;0;0;8754
710;70;90,5;362;0;0;0;4;0;0;0;8755
4517;70;92,25;369;0;0;0;4;0;0;0;8756
5493;70;92,5;370;0;0;0;4;0;0;0;8757
8943;70;93,6;936;0;0;0;10;0;0;0;8758
4167;70;93,7;937;0;0;0;10;0;0;0;8759
8324;70;93,90909091;1033;0;0;0;11;0;0;0;8760
6716;70;95,125;761;0;0;0;8;0;0;0;8761
8510;71;86,6;433;0;0;0;5;0;0;0;8762
6389;71;88;352;0;0;0;4;0;0;0;8763
4207;71;89,25;714;0;0;0;8;0;0;0;8764
2442;71;91,81818182;1010;0;0;0;11;0;0;0;8765
9410;71;93,85714286;657;0;0;0;7;0;0;0;8766
962;71;93,875;751;0;0;0;8;0;0;0;8767
8874;71;99,44444444;895;0;0;0;9;0;0;0;8768
8668;72;87,2;436;0;0;0;5;0;0;0;8769
1886;72;91,2;912;0;0;0;10;0;0;0;8770
9224;72;91,33333333;548;0;0;0;6;0;0;0;8771
8545;72;92,2;461;0;0;0;5;0;0;0;8772
3008;72;92,4;462;0;0;0;5;0;0;0;8773
4866;72;93;744;0;0;0;8;0;0;0;8774
2353;72;93,6;468;0;0;0;5;0;0;0;8775
3127;72;94;940;0;0;0;10;0;0;0;8776
4402;72;94;658;0;0;0;7;0;0;0;8777
4685;72;94,5;945;0;0;0;10;0;0;0;8778
6898;73;87,75;351;0;0;0;4;0;0;0;8779
8477;73;89,11111111;802;0;0;0;9;0;0;0;8780
8425;73;89,25;357;0;0;0;4;0;0;0;8781
7445;73;91,6;458;0;0;0;5;0;0;0;8782
940;73;91,66666667;825;0;0;0;9;0;0;0;8783
1106;73;92;368;0;0;0;4;0;0;0;8784
3652;73;92;460;0;0;0;5;0;0;0;8785
8432;73;92,85714286;650;0;0;0;7;0;0;0;8786
2406;73;93,57142857;655;0;0;0;7;0;0;0;8787
1179;73;94;376;0;0;0;4;0;0;0;8788
8171;73;94,75;379;0;0;0;4;0;0;0;8789
371;73;95,16666667;571;0;0;0;6;0;0;0;8790
3308;73;95,16666667;571;0;0;0;6;0;0;0;8791
5756;73;95,625;765;0;0;0;8;0;0;0;8792
8354;73;95,71428571;670;0;0;0;7;0;0;0;8793
7486;73;95,75;383;0;0;0;4;0;0;0;8794
2857;73;96,09090909;1057;0;0;0;11;0;0;0;8795
1176;73;96,2;962;0;0;0;10;0;0;0;8796
1904;73;97,4;487;0;0;0;5;0;0;0;8797
3357;73;98;392;0;0;0;4;0;0;0;8798
8446;73;98,18181818;1080;0;0;0;11;0;0;0;8799
6577;73;98,77777778;889;0;0;0;9;0;0;0;8800
9004;73;99,8;499;0;0;0;5;0;0;0;8801
365;73;101;707;0;0;0;7;0;0;0;8802
1349;73;101,8333333;611;0;0;0;6;0;0;0;8803
4086;76;84,5;338;0;0;0;4;0;0;0;8804
4506;76;86,33333333;518;0;0;0;6;0;0;0;8805
9080;76;88,8;444;0;0;0;5;0;0;0;8806
638;76;89,6;448;0;0;0;5;0;0;0;8807
8917;76;89,75;359;0;0;0;4;0;0;0;8808
6287;76;90,25;361;0;0;0;4;0;0;0;8809
6544;76;90,5;362;0;0;0;4;0;0;0;8810
912;76;91,75;367;0;0;0;4;0;0;0;8811
3092;76;92;368;0;0;0;4;0;0;0;8812
5275;76;92,16666667;553;0;0;0;6;0;0;0;8813
3783;76;93,25;373;0;0;0;4;0;0;0;8814
1120;76;93,54545455;1029;0;0;0;11;0;0;0;8815
9311;76;93,55555556;842;0;0;0;9;0;0;0;8816
974;76;94,5;378;0;0;0;4;0;0;0;8817
9284;76;94,7;947;0;0;0;10;0;0;0;8818
4758;76;94,75;379;0;0;0;4;0;0;0;8819
9159;76;94,75;758;0;0;0;8;0;0;0;8820
9653;76;94,85714286;664;0;0;0;7;0;0;0;8821
2582;76;95,125;761;0;0;0;8;0;0;0;8822
8570;76;95,375;763;0;0;0;8;0;0;0;8823
2769;76;95,55555556;860;0;0;0;9;0;0;0;8824
713;76;96;672;0;0;0;7;0;0;0;8825
7145;76;96;864;0;0;0;9;0;0;0;8826
1823;76;96,25;385;0;0;0;4;0;0;0;8827
5458;76;96,25;385;0;0;0;4;0;0;0;8828
5347;76;97,88888889;881;0;0;0;9;0;0;0;8829
441;76;98,25;393;0;0;0;4;0;0;0;8830
4121;76;99,6;996;0;0;0;10;0;0;0;8831
4071;76;99,75;399;0;0;0;4;0;0;0;8832
3845;76;100,7142857;705;0;0;0;7;0;0;0;8833
8275;77;82,8;414;0;0;0;5;0;0;0;8834
8763;77;83,5;334;0;0;0;4;0;0;0;8835
8644;77;87,25;349;0;0;0;4;0;0;0;8836
8982;77;87,4;437;0;0;0;5;0;0;0;8837
693;77;88,2;441;0;0;0;5;0;0;0;8838
3993;77;88,83333333;533;0;0;0;6;0;0;0;8839
2794;77;89,16666667;535;0;0;0;6;0;0;0;8840
7361;77;89,4;447;0;0;0;5;0;0;0;8841
4397;77;89,75;359;0;0;0;4;0;0;0;8842
8729;77;90,16666667;541;0;0;0;6;0;0;0;8843
871;77;90,25;361;0;0;0;4;0;0;0;8844
